what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314115172239
activated,view,com.android.ide.eclipse.ddms,12.0.0.v201106281929-138431,"com.android.ide.eclipse.ddms.views.DeviceView",1314115174196
activated,perspective,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.CPerspective",1314115181708
activated,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugView",1314115181750
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1314115188994
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1314115191706
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1314115192003
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1314115192182
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314115192811
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314115193786
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314115195008
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314115258075
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1314115259708
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314115263863
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314115268543
activated,perspective,com.android.ide.eclipse.ddms,12.0.0.v201106281929-138431,"com.android.ide.eclipse.ddms.Perspective",1314115272356
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314115278014
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314115381933
activated,view,com.android.ide.eclipse.ddms,12.0.0.v201106281929-138431,"com.android.ide.eclipse.ddms.views.DeviceView",1314115383488
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314115384702
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314115387729
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314115391591
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314115982689
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314115983578
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314116104850
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314116105646
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314116346538
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314116348583
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314116351202
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314116354976
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314116411587
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314116412484
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314116443809
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314116447451
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314116496772
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314116498791
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314116501628
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314116508085
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314116520327
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314116521406
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314116552476
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314116558505
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314116804915
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314116806403
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314116866087
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314116869272
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314116901348
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314116902964
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314116905256
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314116908774
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314117038451
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314117039825
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314117077291
no handler,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.open.type.hierarchy",1314117080718
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.StepInto",1314117083092
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314117091509
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314117139942
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314117141058
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314117798429
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314117799399
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314118059727
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314118061484
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314118258635
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314118259642
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314118283498
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314118285354
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314118287420
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314118291026
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314118348124
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314118349757
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314118482726
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314118492865
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314118908195
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314118910595
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314118918256
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314118919150
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314118967185
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314118969947
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314119156577
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314119158316
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314119392217
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314119414214
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314119415334
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314119415750
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314119432846
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314119433890
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314119454459
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314119456469
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314119578570
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314119579190
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314119583163
activated,view,com.android.ide.eclipse.ddms,12.0.0.v201106281929-138431,"com.android.ide.eclipse.ddms.views.ThreadView",1314119583729
activated,view,com.android.ide.eclipse.ddms,12.0.0.v201106281929-138431,"com.android.ide.eclipse.ddms.views.LogCatView",1314119648580
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314119666007
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314119672300
activated,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugView",1314119676793
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.Resume",1314119678183
activated,view,com.android.ide.eclipse.ddms,12.0.0.v201106281929-138431,"com.android.ide.eclipse.ddms.views.LogCatView",1314119680328
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314119748381
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314119751064
stopped,bundle,org.eclipse.linuxtools.valgrind.massif,0.7.0.201106060936,"org.eclipse.linuxtools.valgrind.massif",1314119752746
stopped,bundle,org.eclipse.birt.chart.device.svg,3.7.0.v20110421,"org.eclipse.birt.chart.device.svg",1314119752747
stopped,bundle,org.eclipse.birt.chart.device.extension,3.7.0.v20110414,"org.eclipse.birt.chart.device.extension",1314119752748
stopped,bundle,org.eclipse.birt.chart.device.swt,3.7.0.v20110303,"org.eclipse.birt.chart.device.swt",1314119752749
stopped,bundle,org.eclipse.birt.chart.engine.extension,3.7.0.v20110421,"org.eclipse.birt.chart.engine.extension",1314119752749
stopped,bundle,org.eclipse.linuxtools.gcov,4.1.1.201106060936,"org.eclipse.linuxtools.gcov",1314119752758
stopped,bundle,org.eclipse.linuxtools.gprof,4.0.0.201106060936,"org.eclipse.linuxtools.gprof",1314119752771
stopped,bundle,org.eclipse.linuxtools.dataviewers.charts,4.1.0.201106060936,"org.eclipse.linuxtools.dataviewers.charts",1314119752771
stopped,bundle,org.eclipse.birt.chart.ui,3.7.0.v20110331,"org.eclipse.birt.chart.ui",1314119752791
stopped,bundle,org.eclipse.linuxtools.systemtap.ui.dashboardextension,0.3.0.201106060936,"org.eclipse.linuxtools.systemtap.ui.dashboardextension",1314119752791
stopped,bundle,org.eclipse.linuxtools.systemtap.ui.dashboard,0.3.0.201106060936,"org.eclipse.linuxtools.systemtap.ui.dashboard",1314119752793
stopped,bundle,org.eclipse.linuxtools.systemtap.ui.graphicalrun,0.3.0.201106060936,"org.eclipse.linuxtools.systemtap.ui.graphicalrun",1314119752793
stopped,bundle,org.eclipse.linuxtools.systemtap.ui.ide,0.3.0.201106060936,"org.eclipse.linuxtools.systemtap.ui.ide",1314119752794
stopped,bundle,org.eclipse.linuxtools.systemtap.ui.graphing,0.3.0.201106060936,"org.eclipse.linuxtools.systemtap.ui.graphing",1314119752795
stopped,bundle,org.eclipse.linuxtools.systemtap.ui.graphingapi.ui,0.3.0.201106060936,"org.eclipse.linuxtools.systemtap.ui.graphingapi.ui",1314119752796
stopped,bundle,org.eclipse.birt.chart.engine,3.7.0.v20110519,"org.eclipse.birt.chart.engine",1314119752801
stopped,bundle,org.eclipse.birt.core.ui,3.7.0.v20110407,"org.eclipse.birt.core.ui",1314119752812
stopped,bundle,org.eclipse.birt.data.aggregation,3.7.0.v20110602,"org.eclipse.birt.data.aggregation",1314119752982
stopped,bundle,org.eclipse.birt.data,3.7.0.v20110603,"org.eclipse.birt.data",1314119753166
stopped,bundle,org.eclipse.birt.core,3.7.0.v20110608,"org.eclipse.birt.core",1314119753259
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.0.201106081058,"org.eclipse.cdt.build.crossgcc",1314119753259
stopped,bundle,org.eclipse.cdt.codan.checkers,1.0.0.201106081058,"org.eclipse.cdt.codan.checkers",1314119753268
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201106081058,"org.eclipse.cdt.codan.checkers.ui",1314119753393
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201106081058,"org.eclipse.cdt.codan.ui.cxx",1314119753393
stopped,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201106081058,"org.eclipse.cdt.codan.core.cxx",1314119753394
stopped,bundle,org.eclipse.cdt.launch.remote,2.3.0.201106081058,"org.eclipse.cdt.launch.remote",1314119753483
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201106081058,"org.eclipse.cdt.debug.mi.ui",1314119753483
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.1.0.201106081058,"org.eclipse.cdt.debug.mi.core",1314119753483
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.100.201106081058,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1314119753528
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.0.201106081058,"org.eclipse.cdt.debug.ui.memory.search",1314119753576
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.0.201106081058,"org.eclipse.cdt.dsf.gdb.ui",1314119753595
stopped,bundle,org.eclipse.cdt.dsf.ui,2.2.0.201106081058,"org.eclipse.cdt.dsf.ui",1314119753595
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201106081058,"org.eclipse.cdt.gdb.ui",1314119753745
stopped,bundle,org.eclipse.cdt.dsf.gdb,4.0.0.201106081058,"org.eclipse.cdt.dsf.gdb",1314119753745
activated,perspective,com.android.ide.eclipse.ddms,,"com.android.ide.eclipse.ddms.Perspective",1314360826748
started,bundle,org.eclipse.osgi,3.7.0.v20110613,"org.eclipse.osgi",1314360826749
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110502-1955,"org.eclipse.equinox.simpleconfigurator",1314360826750
started,bundle,com.ibm.icu,4.4.2.v20110208,"com.ibm.icu",1314360826751
started,bundle,org.eclipse.cdt.codan.checkers,1.0.0.201106081058,"org.eclipse.cdt.codan.checkers",1314360826751
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201106081058,"org.eclipse.cdt.codan.core",1314360826770
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201106081058,"org.eclipse.cdt.codan.core.cxx",1314360826770
started,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201106081058,"org.eclipse.cdt.codan.ui.cxx",1314360826771
started,bundle,org.eclipse.cdt.core,5.3.0.201106081058,"org.eclipse.cdt.core",1314360826775
started,bundle,org.eclipse.cdt.make.core,7.1.0.201106081058,"org.eclipse.cdt.make.core",1314360826776
started,bundle,org.eclipse.cdt.make.ui,7.1.0.201106081058,"org.eclipse.cdt.make.ui",1314360826783
started,bundle,org.eclipse.cdt.managedbuilder.core,8.0.0.201106081058,"org.eclipse.cdt.managedbuilder.core",1314360826788
started,bundle,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui",1314360826799
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1314360826801
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1314360826811
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1314360826818
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1314360826830
started,bundle,org.eclipse.core.externaltools,1.0.100.v20110506,"org.eclipse.core.externaltools",1314360826830
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110505-0800,"org.eclipse.core.filebuffers",1314360826834
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1314360826835
started,bundle,org.eclipse.core.jobs,3.5.100.v20110404,"org.eclipse.core.jobs",1314360826836
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1314360826837
started,bundle,org.eclipse.core.resources,3.7.100.v20110510-0712,"org.eclipse.core.resources",1314360826845
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1314360826846
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1314360826851
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1314360826861
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1314360826862
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1314360826867
started,bundle,org.eclipse.ecf,3.1.300.v20110531-2218,"org.eclipse.ecf",1314360826875
started,bundle,org.eclipse.ecf.filetransfer,5.0.0.v20110531-2218,"org.eclipse.ecf.filetransfer",1314360826876
started,bundle,org.eclipse.ecf.identity,3.1.100.v20110531-2218,"org.eclipse.ecf.identity",1314360826876
started,bundle,org.eclipse.ecf.provider.filetransfer,3.2.0.v20110531-2218,"org.eclipse.ecf.provider.filetransfer",1314360826882
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient,4.0.0.v20110531-2218,"org.eclipse.ecf.provider.filetransfer.httpclient",1314360826882
started,bundle,org.eclipse.epp.mpc.ui,1.1.0.I20110525-0742,"org.eclipse.epp.mpc.ui",1314360826892
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1314360826892
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1314360826894
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1314360826902
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1314360826907
started,bundle,org.eclipse.equinox.ds,1.3.0.v20110502,"org.eclipse.equinox.ds",1314360826913
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1314360826918
started,bundle,org.eclipse.equinox.p2.core,2.1.0.v20110502-1955,"org.eclipse.equinox.p2.core",1314360826919
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110502-1955,"org.eclipse.equinox.p2.directorywatcher",1314360826929
started,bundle,org.eclipse.equinox.p2.engine,2.1.0.v20110511,"org.eclipse.equinox.p2.engine",1314360826940
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110510,"org.eclipse.equinox.p2.metadata",1314360826949
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110511-1359,"org.eclipse.equinox.p2.metadata.repository",1314360826956
started,bundle,org.eclipse.equinox.p2.operations,2.1.0.v20110511-1821,"org.eclipse.equinox.p2.operations",1314360826957
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110510,"org.eclipse.equinox.p2.reconciler.dropins",1314360826957
started,bundle,org.eclipse.equinox.p2.repository,2.1.0.v20110601,"org.eclipse.equinox.p2.repository",1314360826966
started,bundle,org.eclipse.equinox.p2.transport.ecf,1.0.0.v20110510,"org.eclipse.equinox.p2.transport.ecf",1314360826967
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk.scheduler",1314360826967
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110502-1955,"org.eclipse.equinox.p2.updatechecker",1314360826968
started,bundle,org.eclipse.equinox.preferences,3.4.0.v20110502,"org.eclipse.equinox.preferences",1314360826973
started,bundle,org.eclipse.equinox.registry,3.5.100.v20110502,"org.eclipse.equinox.registry",1314360826976
started,bundle,org.eclipse.equinox.security,1.1.0.v20110502,"org.eclipse.equinox.security",1314360826980
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1314360826990
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1314360826997
started,bundle,org.eclipse.jdt.core,3.7.0.v_B61,"org.eclipse.jdt.core",1314360827005
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110505-0800,"org.eclipse.jdt.core.manipulation",1314360827012
started,bundle,org.eclipse.jdt.launching,3.6.0.v20110509,"org.eclipse.jdt.launching",1314360827019
started,bundle,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui",1314360827019
started,bundle,org.eclipse.jface,3.7.0.I20110522-1430,"org.eclipse.jface",1314360827028
started,bundle,org.eclipse.linuxtools.systemtap.ui.dashboardextension,0.3.0.201106060936,"org.eclipse.linuxtools.systemtap.ui.dashboardextension",1314360827029
started,bundle,org.eclipse.linuxtools.systemtap.ui.editor,0.3.0.201106060936,"org.eclipse.linuxtools.systemtap.ui.editor",1314360827030
started,bundle,org.eclipse.linuxtools.systemtap.ui.graphicalrun,0.3.0.201106060936,"org.eclipse.linuxtools.systemtap.ui.graphicalrun",1314360827036
started,bundle,org.eclipse.ltk.core.refactoring,3.5.200.v20110505-0800,"org.eclipse.ltk.core.refactoring",1314360827046
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1314360827051
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.core",1314360827056
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1314360827068
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1314360827069
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1314360827069
started,bundle,org.eclipse.mylyn.commons.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.ui",1314360827077
started,bundle,org.eclipse.mylyn.context.core,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.core",1314360827083
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1314360827092
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1314360827093
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.tasks.ui",1314360827105
