what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314427665113
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314427673597
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1314427692776
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1314427701400
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1314427702470
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1314427703996
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1314427704755
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1314427705662
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1314427707345
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1314427708914
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1314427712720
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1314427715498
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314427718110
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314427719155
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314427720436
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314427809812
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1314427811451
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1314427815243
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1314427817886
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1314427825676
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1314427835597
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1314427836708
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1314427844504
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1314427847676
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314427849504
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314427850445
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314427851766
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314427893401
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1314427894816
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1314427899117
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1314427902819
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.delete.line",1314427959292
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1314427966823
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1314427977788
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1314427977932
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1314427978091
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1314427978998
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1314427992319
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1314427992476
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1314427992647
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1314427994220
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1314427999174
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314428001095
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314428001871
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314428004491
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314445368292
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314445375083
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1314445400933
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314445401020
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314445403393
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1314445421960
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314445421988
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314445426679
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314445428622
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1314445429644
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314445430843
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314445593201
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1314445594594
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314445596268
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1314445604747
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1314445618350
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1314445623648
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314445623668
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314445629583
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314445630497
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314445630998
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314445649061
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314445652603
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1314445661746
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314445661758
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314445666730
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314445667675
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314445668545
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314445672547
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314445676636
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1314445710087
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314445710099
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314445713826
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314445714134
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314445714921
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314458306108
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314458309246
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1314458325415
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1314458330453
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314458330467
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314458335382
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314458336433
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314458352226
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1314458362000
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1314458366609
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314458366620
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314458369774
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314458370280
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314458653022
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314458654025
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314458654851
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314459890145
activated,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugView",1314459892889
activated,view,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.views.ProgressView",1314459893656
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314459903519
activated,view,com.android.ide.eclipse.ddms,12.0.0.v201106281929-138431,"com.android.ide.eclipse.ddms.views.LogCatView",1314459908098
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.views.showView",1314459908102
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.views.showView",1314459908102
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314459908141
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314459930238
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314459947530
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314459948483
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314459952074
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314459955640
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314459960013
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314459960976
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314460435408
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314460436411
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314463586505
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1314463588237
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314463590563
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1314463595704
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1314463595940
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1314463596121
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1314463644533
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1314463644744
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1314463833851
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1314463834949
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1314463835218
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1314463835418
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1314463864386
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1314463864867
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1314463865077
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1314463865247
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1314463973985
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314463974056
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1314463976141
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314464003489
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314464004641
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1314464018422
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1314464018713
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1314464018951
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1314464019331
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314464020882
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314464028649
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314464030064
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314464039868
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1314464045333
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1314464045605
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1314464045784
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314464047498
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314464063235
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1314464064179
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314464068016
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314464068646
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1314464069862
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1314464089654
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1314464089896
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1314464090056
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1314464090245
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1314464090435
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1314464090835
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1314464091015
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1314464091175
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314464091719
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314469408597
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314469412738
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314470260561
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314470262295
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314470263118
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1314470267195
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314470268899
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1314470314151
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314470314166
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314470317877
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314470318614
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314470336609
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1314470367992
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1314470368232
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1314470368458
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1314470423085
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314470423110
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314470434441
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314470435199
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314470441843
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1314470468810
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314470468824
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314470472111
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314470472726
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314470483136
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314470488952
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314470490397
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314470492440
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314470494620
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314470495599
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314470531390
started,bundle,org.eclipse.linuxtools.cdt.autotools.ui,1.0.1.201106060936,"org.eclipse.linuxtools.cdt.autotools.ui",1314470538249
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314470679052
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1314470680040
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1314470700801
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314470702481
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1314470770358
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314470770371
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314470888559
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314470926220
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1314470933792
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1314470940331
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1314470940579
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1314470940779
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1314470941931
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314470943948
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1314470949586
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1314471068239
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1314471071333
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314471071346
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314471088764
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314471095583
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314471098522
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314471101845
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314471106734
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314471123975
opened,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1314471124209
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1314471124358
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1314471143738
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1314471146002
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314471149451
